test_name,client_name,target_opcode,source_label,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,param_mod_bits,param_mem_size,msg_words_runtime_ms,msg_words_pvalue,msg_words_conf_int_low,msg_words_conf_int_high,num_rounds_runtime_ms,num_rounds_pvalue,num_rounds_conf_int_low,num_rounds_conf_int_high,param_bn128,num_pairs_runtime_ms,num_pairs_pvalue,num_pairs_conf_int_low,num_pairs_conf_int_high
test_alt_bn128_uncachable,ethrex,ECADD,presets[precompile_bn128_add_uncachable],1562,187.17503769448726,0.001,0.8155899605295317,0.8154717489657686,0.0009038642433718058,0.001,0.0008828450873061297,0.0009272558661520197,,,,,,,,,,,,,,,
test_alt_bn128_uncachable,geth,ECADD,presets[precompile_bn128_add_uncachable],4092,107.30405267845684,0.001,0.8611104741648657,0.8610765158455906,0.0006026418322919103,0.001,0.0005951948925800971,0.0006100023726225645,,,,,,,,,,,,,,,
test_alt_bn128_uncachable,nethermind,ECADD,presets[precompile_bn128_add_uncachable],1155,69.69532151398407,0.001,0.9440085396615723,0.94395997811748,0.0007578182320275245,0.001,0.0007472358392404483,0.0007689078570542967,,,,,,,,,,,,,,,
test_alt_bn128_uncachable,reth,ECADD,presets[precompile_bn128_add_uncachable],99,186.49746395532725,0.001,0.8362217911059633,0.8345333559627258,0.0009582113312329893,0.001,0.0008699639836177624,0.0010438372640293083,,,,,,,,,,,,,,,
test_arithmetic,besu,DIV,presets[arithmetic_div],3652,141.93842268263987,0.001,0.7120972179303346,0.712018340455795,1.5173833761808706e-05,0.001,1.487345795916421e-05,1.5470603569278107e-05,,,,,,,,,,,,,,,
test_arithmetic,erigon,DIV,presets[arithmetic_div],231,23.97849300251036,0.001,0.8952650026676672,0.8948076446007137,1.0117385214840154e-05,0.001,9.693179339090448e-06,1.0541181682322357e-05,,,,,,,,,,,,,,,
test_arithmetic,ethrex,DIV,presets[arithmetic_div],1562,72.40457760234254,0.001,0.8404622111120003,0.8403599432986105,9.340753568192329e-06,0.001,9.109060362079044e-06,9.564618143026557e-06,,,,,,,,,,,,,,,
test_arithmetic,geth,DIV,presets[arithmetic_div],4092,75.81855578833807,0.001,0.7980056202440963,0.7979562328651828,9.483545497458369e-06,0.001,9.330835480436342e-06,9.645598941287002e-06,,,,,,,,,,,,,,,
test_arithmetic,nethermind,DIV,presets[arithmetic_div],1155,129.06345204783335,0.001,0.6416064614622702,0.6412956257827058,7.747315588453352e-06,0.001,7.304952407497017e-06,8.208284102391862e-06,,,,,,,,,,,,,,,
test_arithmetic,reth,DIV,presets[arithmetic_div],99,55.02105159161568,0.001,0.8304835378327459,0.8287359454392691,7.010365467593827e-06,0.001,6.316799161608305e-06,7.706012556388655e-06,,,,,,,,,,,,,,,
test_arithmetic,besu,SDIV,presets[arithmetic_sdiv],3652,133.15782919517181,0.001,0.7858974700645296,0.78583881183715,1.6564735278504592e-05,0.001,1.628076757396882e-05,1.68326915467867e-05,,,,,,,,,,,,,,,
test_arithmetic,erigon,SDIV,presets[arithmetic_sdiv],231,40.838006625918894,0.001,0.8207844853370528,0.8200018848363413,1.105075557207577e-05,0.001,1.0251840210443208e-05,1.1701663225394472e-05,,,,,,,,,,,,,,,
test_arithmetic,ethrex,SDIV,presets[arithmetic_sdiv],1562,75.00548794911171,0.001,0.8415699950863269,0.8414684373908694,9.447563621518854e-06,0.001,9.221755125781745e-06,9.669930403629696e-06,,,,,,,,,,,,,,,
test_arithmetic,geth,SDIV,presets[arithmetic_sdiv],4092,79.43705309057742,0.001,0.8293037667391293,0.8292620317187721,1.01451712909237e-05,0.001,9.992181324660788e-06,1.0308530752032442e-05,,,,,,,,,,,,,,,
test_arithmetic,nethermind,SDIV,presets[arithmetic_sdiv],1155,68.16184597887238,0.001,0.8646163805459177,0.8644989619687676,1.3201862509739082e-05,0.001,1.2896465642127263e-05,1.3507961998316848e-05,,,,,,,,,,,,,,,
test_arithmetic,reth,SDIV,presets[arithmetic_sdiv],99,76.16545433061846,0.001,0.8430593257140675,0.8414413806183363,8.961858597858148e-06,0.001,8.17847926142177e-06,9.825966899200113e-06,,,,,,,,,,,,,,,
test_blake2f_benchmark,besu,BLAKE2F,presets[precompile_blake2f],14608,164.76817896534442,0.001,0.869298459911582,0.8692805617205395,0.00033777994097363773,0.001,0.00033525362282952557,0.00034014768960733256,,,,,,,2.0422247140142244e-06,0.001,1.967369273958684e-06,2.1171755027903848e-06,,,,,
test_blake2f_benchmark,erigon,BLAKE2F,presets[precompile_blake2f],924,18.321016137264635,0.006,0.9536309577420232,0.9535302649249592,0.0005902221665129221,0.001,0.0005811927959166306,0.0006000743317365039,,,,,,,4.4233801828691323e-07,0.008,6.724725387142025e-08,8.235193503150081e-07,,,,,
test_blake2f_benchmark,ethrex,BLAKE2F,presets[precompile_blake2f],6248,28.234773464091884,0.001,0.8723087444124082,0.8722678504954867,4.497811943584613e-05,0.001,4.425440671548627e-05,4.5778573889118784e-05,,,,,,,1.9309984989599523e-06,0.001,1.9034824522943928e-06,1.957797306953526e-06,,,,,
test_blake2f_benchmark,geth,BLAKE2F,presets[precompile_blake2f],16368,34.88232795426867,0.001,0.9303581243118527,0.9303496132363027,0.00010396558271987594,0.001,0.00010340332935495059,0.00010451802064923093,,,,,,,2.049046330699891e-06,0.001,2.0283569488188518e-06,2.0687806025710215e-06,,,,,
test_blake2f_benchmark,nethermind,BLAKE2F,presets[precompile_blake2f],4620,28.854883544579828,0.001,0.9518732207857945,0.9518523731448094,0.00015597988285065846,0.001,0.0001549498213641076,0.00015715071483813424,,,,,,,1.445491447037278e-06,0.001,1.399730715508433e-06,1.4936695299332508e-06,,,,,
test_blake2f_benchmark,reth,BLAKE2F,presets[precompile_blake2f],396,11.685685425573793,0.001,0.9895501049449208,0.989496924817414,0.00038149624884231453,0.001,0.0003779172748981216,0.0003851960805659633,,,,,,,0.0,1.0,0.0,0.0,,,,,
test_blake2f_uncachable,besu,BLAKE2F,presets[precompile_blake2f_uncachable],14608,156.08430861980278,0.001,0.8528369651612177,0.8528168127428899,0.0004010938531549513,0.001,0.0003981149993330015,0.00040411340202187624,,,,,,,2.2268358817148933e-06,0.001,2.1302768849959182e-06,2.3208198061663343e-06,,,,,
test_blake2f_uncachable,erigon,BLAKE2F,presets[precompile_blake2f_uncachable],924,47.17977813638713,0.001,0.9602525815441566,0.9601662679318747,0.0009363396978708489,0.001,0.0009226759773213122,0.0009479980096478595,,,,,,,1.9492529837706162e-07,0.198,0.0,6.893466951554425e-07,,,,,
